file,w,h,jd1,jd2,jd3,jd4,jd5,jd6,jd7,jd8,jd9,jd10,class
2-img0005.png,1920,1080,142.6017361510646,288.7041137433028,142.1956828495616,146.46785789333111,281.93447076821985,148.88699778760605,153.69449370124212,35.81712977078592,198.14909449661343,197.4016311467204,11
1-img0014.png,1920,1080,168.26055055245948,268.17097551699186,148.8423696681318,133.66815395998773,281.2530571053028,131.65595818953526,124.36447351813148,65.50528945846982,218.77838538393408,210.90832441670872,11
1-img0006.png,1920,1080,175.1835637599188,279.81793571856406,131.08285994248507,119.29566081227212,271.3437712328193,131.5472546373011,114.33504542635772,97.10497629725803,200.73315212476268,196.63142551557323,11
1-img0002.png,1920,1080,167.54766824085817,265.7618079163799,122.16033704937637,107.55003139254136,264.85740855846893,139.5878007719866,133.07531901433788,96.76929413915587,194.5509381608994,190.19263009088567,11
1-img0032.png,1920,1080,168.8867468906776,296.9992186626165,118.9995011201567,137.83591057792145,284.17776283060704,148.9618337883028,139.42231892259264,121.87862950711862,214.2364781756416,200.28593907071476,11
1-img0038.png,1920,1080,150.54511327192182,293.01874710033525,140.55285302080574,146.8061773720871,277.7997231386226,151.83295186360522,149.87897670379425,52.39206589161179,216.22494061240215,216.29104752818364,11
3-img0071.png,1920,1080,160.92986677546952,270.7498500686917,117.86947973464338,97.3526560306908,250.5836403955307,122.70690457329133,130.7641919463958,91.30635857414768,194.31675377778348,190.55345477810565,11
1-img0027.png,1920,1080,183.17439101517067,285.3404305629653,155.5167300201988,137.00688402479796,294.1359072191021,119.74142315035066,139.4990705781628,94.11396102960066,207.5287800618553,206.4901567488128,11
1-img0033.png,1920,1080,168.66066095119197,299.9011907597822,120.6894972618848,152.83353030689213,280.83278227857164,152.12841163732787,148.5924046286581,114.6145978895923,210.6799433275344,212.4994772759808,11
2-img0002.png,1920,1080,166.7726597107366,265.59807654967403,147.50629917607085,136.00049213943498,278.25443340852974,118.70879944120284,134.7970757156635,75.73884307165486,200.57957787387275,189.3013934192564,11
3-img0067.png,1920,1080,157.25959548509474,252.4120030943484,117.273943835767,114.67771759349736,244.0057459015979,118.83025615849418,126.43329701191128,90.55146793687288,198.3577751459366,200.16023411435623,11
1-img0023.png,1920,1080,186.37841088932825,292.7935211179327,150.94069078808337,150.5892893319196,311.8903245891323,130.2033275812158,136.42998975069764,85.75052602254736,207.7407974383973,200.9175916779492,11
3-img0042.png,1920,1080,160.98519868096312,256.83906233852963,119.92121738310624,115.52111746558062,269.67077453038377,136.2249677900031,135.6283719712705,92.53419617427686,185.75412618696,193.3312558610821,11
2-img0017.png,1920,1080,180.4667832351896,313.2898365260273,144.91283287927422,145.44425902266437,312.67423941963847,153.19102503584608,156.15078194067237,88.25566345000007,210.60668941825787,202.46171932300916,11
3-img0049.png,1920,1080,162.74553655832116,271.39181695173147,134.1547187690242,129.19460578616835,281.47556421649904,142.95055118805575,135.8990997870064,94.85029857478054,160.2720963430278,175.01559858336952,11
1-img0026.png,1920,1080,178.7496345255382,292.8692012013399,127.29365181346418,130.71292196266776,284.41847393825293,153.538710604094,138.77251291645783,102.32269229052028,199.29818313290207,201.76772794890573,11
1-img0029.png,1920,1080,170.04690351134775,299.24497506316743,125.41241679036412,146.39956792146418,293.7009448326372,161.7269431885986,165.86097648392763,114.46417218773026,209.302101034862,202.85844365057247,11
1-img0018.png,1920,1080,180.21197106105623,292.6600181783077,131.4637097921996,123.88873089012044,270.1773486526517,143.75313703886053,138.45357897441386,104.41922980145172,201.77608276353027,203.53662564756877,11
3-img0073.png,1920,1080,162.2445191632089,280.8681003595282,130.7179180494817,94.71390963473311,272.993393378392,129.14802985461878,128.9234417876553,89.88003602456115,195.91885798946257,182.93818748871035,11
3-img0048.png,1920,1080,169.8212010758818,260.09525547789303,131.52461855998715,119.1177154656476,271.7034968252003,137.12427943987248,132.96965467955377,91.91995728521393,179.15828979480156,182.7538028285805,11
3-img0044.png,1920,1080,153.319054156628,262.02878454044355,121.7721050133219,102.86163944470076,273.1822986081144,152.19198848204422,143.51382990087788,92.8149633756651,174.6195078116889,196.06098733269368,11
2-img0003.png,1920,1080,154.65117930519838,268.9092193950274,155.43705627185716,131.5574134113712,281.4088904226812,126.47463224077572,134.51980169846863,30.76061252819904,206.29618280880663,193.21546688990784,11
1-img0041.png,1920,1080,169.06639373512152,306.50531717208355,134.524633510622,139.14575830238155,281.0739664958433,145.6501129978017,138.35211911851127,93.94142242625831,219.9328473612112,215.7750053828375,11
3-img0039.png,1920,1080,137.77767351496254,266.8420518554699,125.6523223024299,114.59920149519375,267.6429022464606,134.35411385323386,137.30660370793913,58.45257284220382,184.32914141600045,191.69175301645208,11
1-img0045.png,1920,1080,177.58697777909504,292.9196235154144,144.90853750710033,124.6808948685208,301.1963771925091,137.6509022799711,141.5816435706386,82.07929249022175,196.0396243373427,194.17385722540436,11
3-img0046.png,1920,1080,166.6175970849075,265.78230882865773,125.04693580244007,118.94695694737035,271.01919597593604,137.96130387369124,140.94848412669708,92.26972017996547,181.57898699437928,193.6231738032301,11
2-img0004.png,1920,1080,166.44010646229023,280.8138785868603,159.84126776999733,127.99223136200362,295.00925999767674,133.27788416579037,139.9912863645349,75.14673722886636,191.6809656469457,180.4075392877773,11
2-img0018.png,1920,1080,196.08240267948284,318.3824563521622,158.61920928196693,143.07461856514902,313.31779500619103,141.56291221372192,141.65017701845454,66.29206394778792,216.283116735485,210.88107191347464,11
2-img0009.png,1920,1080,162.35152623643685,295.2589398559617,157.12996146640575,146.8081043428517,296.2999583654298,147.75225107431942,155.6356229437462,21.82105893035765,205.15241957806091,198.8221624281711,11
2-img0020.png,1920,1080,170.49474188241595,322.1870607950447,147.97112791858825,144.48092904242822,317.9122431957372,156.51582839096014,160.81157575408452,69.77663572101756,211.27767582185027,204.6824868426717,11
1-img0021.png,1920,1080,178.47100427841343,303.06515939695896,129.5758864601731,131.3782964852415,283.05137973193007,141.72796389878263,144.72612042676238,106.85631507215068,205.69985799975328,208.2921349416521,11
2-img0010.png,1920,1080,190.02582140804697,300.4158177005201,156.247843014058,131.73767001135792,295.33750386163086,129.80744617926374,155.6071369397912,89.99819022738353,198.49348594436188,196.13002925915657,11
2-img0021.png,1920,1080,146.75659987864208,327.94267605804663,152.09435235724814,161.46534832344005,321.0592673642432,158.28485481039905,159.39821300492395,22.93976515069549,208.71304092255065,204.23691102961405,11
1-img0034.png,1920,1080,185.5920734029043,294.9807453688677,134.2644034462163,146.13928970392396,284.25012835999365,148.9417956500636,144.3217488502079,115.53049008249964,209.9632225657596,221.21000308171736,11
3-img0040.png,1920,1080,151.8645481668885,256.054119339869,123.87082946926957,110.43730011473092,262.0826052903341,144.37872201908232,137.41444328495623,92.79735860075844,183.8206891806934,192.9937591015268,11
3-img0045.png,1920,1080,164.9269002031921,263.42419811896684,126.07727136302692,113.58390115663094,281.16432848268295,137.16370119946043,137.1492560901798,93.06709528276534,183.91659827389103,201.3787196507488,11
1-img0030.png,1920,1080,175.4955331747652,298.14784625302474,123.99328062267506,129.26080128726218,287.6792614640837,144.46372566625993,130.29844784156214,118.88287475942018,209.3450802394788,199.6709311144244,11
1-img0037.png,1920,1080,174.63202155104017,279.45376967558707,155.82758601984096,138.9052688158756,292.90199949556063,143.6716166321247,143.2516664904309,76.81998572384558,226.2594715745089,209.59040482247656,11
1-img0016.png,1920,1080,164.85465167980416,272.7976103704704,128.30954718382455,122.14645133214152,264.52240065775874,138.87751877573945,146.524341201471,87.76889851073255,220.1907781281909,224.76551793597304,11
1-img0040.png,1920,1080,164.49903147596598,293.26886971516427,135.0467140968475,127.20174749906236,272.6801408139575,149.14192247810624,139.39921011959606,85.60093795108769,221.03974006353283,217.29604693615408,11
1-img0050.png,1920,1080,198.12663099353125,300.0726280634632,160.20672445857494,140.67392193132142,302.2749954283086,151.36313310284638,147.04666456640885,94.47324388953992,192.9477131284804,191.0967124000504,11
1-img0003.png,1920,1080,173.66903387039355,274.4863963510819,118.6744173723274,106.0091675392073,267.7171465727629,128.7403707010427,117.09474811454162,95.1568488197646,196.48029956011405,195.7963115251472,11
3-img0065.png,1920,1080,163.63909908443662,259.18842465021305,117.65648674297486,114.46132968335978,246.15221951078345,117.1456163856988,119.75387982799414,90.31075717583602,189.13791419958667,190.8720220268266,11
1-img0015.png,1920,1080,165.3721238489467,265.53257036365244,143.80387339376406,123.21599881014896,275.2874194732196,136.58422194646792,119.6016591819782,64.99951949826495,210.1755571265958,204.3950145039069,11
1-img0043.png,1920,1080,143.6669472616076,305.20077314148983,156.79021475867796,148.12446488120713,309.28623990821825,157.0610370925452,129.30585103892224,31.529721574037826,193.26222998362363,199.0679483940541,11
1-img0048.png,1920,1080,185.28132079582255,300.3329516445211,155.05088633463072,140.34391295731712,302.11891437106027,141.5305304003553,142.72224484213731,76.94230516916971,189.00506985568325,189.5045818937204,11
1-img0047.png,1920,1080,186.50081421047577,289.67477166312176,151.06480037563423,134.33783235672132,298.01048008608984,128.67777001164694,143.0842365373997,77.53057576902877,204.31284312579805,202.42019172042427,11
2-img0011.png,1920,1080,193.6448572738188,307.64785304191975,150.02131201289322,141.10453321164144,307.9887377304608,132.74634305196358,146.06420967269744,88.70382898984403,183.57853110003003,190.3178498945942,11
3-img0001.png,1920,1080,178.0882506243041,276.717768923592,133.2215754437348,122.41269003751904,295.1078121572663,138.60469450637362,143.02090371917427,86.74491525067636,198.68344142228983,192.9830437559908,11
2-img0006.png,1920,1080,176.1484345784628,282.6441171234783,157.9416754396539,143.1871740876228,286.2993469540313,126.78219102968394,140.04565560776064,59.175331515156365,196.4739187293503,192.33328452936976,11
2-img0028.png,1920,1080,188.8486059786475,320.2664298897353,153.42499886700875,157.11168868290633,316.66294645747263,143.75268704496494,145.1781168818491,93.02415850203867,224.7758382019557,218.99855062618428,11
1-img0039.png,1920,1080,160.4506348538059,292.00462990315606,138.01460752150965,135.84759419686517,267.91616649163353,153.07353131122454,148.5036058078287,85.13101984778763,217.8824518846805,210.59008767990017,11
1-img0046.png,1920,1080,155.54951370107048,298.6476847358495,146.72117489043825,143.373054667377,292.2104744597649,154.33999764698876,134.22502306891,35.08129977728337,203.0697628628621,201.98652865664155,11
2-img0001.png,1920,1080,170.3746803964436,273.28765245452706,123.3239639894151,133.06595198532506,260.19866267923754,142.60203546243133,128.33132588923576,89.35648031795127,196.8326259787528,191.58764066120384,11
img0033.png,1920,1080,192.0696910772012,287.09932938259146,168.1357090445674,156.97841786238658,299.9553028544597,145.7854178500944,173.12982833675645,113.3555813879687,234.60060971403607,242.4763842999538,9
img0032.png,1920,1080,189.33463077507747,279.7577951321212,158.85907968042946,161.73604617845888,288.5954058131723,152.77625311135628,160.0762103779318,107.90632047842728,221.13936828946717,217.68407342364156,9
img0034.png,1920,1080,191.6567637385609,284.5576274536224,164.38784042710617,158.46970086487914,284.5914786800889,156.59913562583196,173.2442530383127,112.20121862009532,204.478170781414,220.20670225212845,9
img0025.png,1920,1080,156.66712071743106,233.8229747945165,144.3535415416135,138.0622188339174,236.50142413314373,136.62963354316068,128.68970181962422,94.6408766542724,202.19568785376384,200.1250215164776,9
img0044.png,1920,1080,217.21609520203472,304.9692907306997,195.6870528884952,194.81643920451293,315.34902182642884,168.12587440725744,173.83624405790346,119.8844401196881,221.9640898999345,223.8821489776133,9
img0030.png,1920,1080,173.05878372213766,256.6205248925054,158.10123223257867,162.2108979987029,257.2427421131049,131.95904129599143,137.77282245578945,102.83934137139424,226.78303678703168,220.82789283513117,9
img0046.png,1920,1080,242.4743480204733,340.6218766650071,198.36163218180263,179.0525941931632,343.7886403513911,197.86817381729816,208.04606983453468,129.19615764237614,186.7977874963265,199.4692402137275,9
img0042.png,1920,1080,219.1558963348563,316.19909824543487,191.60940761865984,163.53575717670793,318.35793879386284,174.90131416405444,208.97884564680112,116.87205311848535,187.04893657186324,205.7596962866345,9
img0041.png,1920,1080,197.9229982010257,277.04287750057006,161.74970925852384,154.56252615954102,272.14440870299046,134.42935878871768,120.66495209266311,111.76128713196438,201.05253236559128,230.77269314368476,9
img0054.png,1920,1080,242.19159013561617,369.2784471110071,202.87717476029164,191.17867054798648,363.6070794545764,193.351186223222,225.0937896057073,141.71134538769152,202.2351850371609,235.6138626000327,9
img0059.png,1920,1080,246.97960142155148,374.84489692208825,204.01655215302125,193.86080654152585,379.7485705714532,195.079654470687,204.87867372266464,128.94053870366497,225.24711351961605,239.3985038382429,9
img0035.png,1920,1080,210.30159731405584,305.6000612853308,174.36702985909537,160.89654349939653,307.3712761751036,170.63560613233173,165.27402028827018,116.15643468869943,204.49532681929563,213.3845382077787,9
img0047.png,1920,1080,220.13521304105063,319.2203336014696,156.40661120397772,184.1783315293096,322.3421566052606,150.15238426181506,171.22825760974033,124.19034492126048,223.93623662845056,235.4387206300816,9
img0039.png,1920,1080,213.89583942858965,308.6886463081968,183.1583530315566,175.66779769999,317.0927314808782,178.37857395224117,187.0505409152491,115.2810407557758,206.07799231601007,216.45126714793597,9
img0023.png,1920,1080,145.7946856999316,230.26388857136664,139.6421958018562,134.6995366305799,228.5048222800933,132.80654872341637,127.8293229930221,92.23303785378,201.2588489626808,194.5695074582989,9
img0031.png,1920,1080,175.76738120023,256.14614682058743,156.7487692435871,141.33945726056368,263.4443349521748,144.88026529929368,150.33275194102433,102.169236250767,210.30400293949407,203.47318628595207,9
img0036.png,1920,1080,199.6872743579836,284.8301816889579,166.10232518846885,173.7378804155565,290.6675429555883,156.39000412712605,161.82064141045808,117.3487819973572,236.22520234884607,234.9340388011268,9
img0040.png,1920,1080,202.6667715941187,306.1608996334879,172.63310056399928,187.18989711175976,301.93962569691104,161.85368251864045,164.3053262012939,119.05839102658224,216.6630973647452,230.88802696077363,9
img0028.png,1920,1080,167.42106562248537,247.3293671095871,156.18278990550752,148.5589001794741,256.7171943838678,143.75319620143233,139.69801672079217,101.19013250464144,230.44294170111996,201.1889951692348,9
img0048.png,1920,1080,242.4468750667676,352.6288890002556,200.6300652280036,192.12579921508464,361.76883224124464,204.3567038620093,217.6509748624912,125.02849648334366,190.2234555322904,200.7607536580682,9
img0029.png,1920,1080,163.3437950249105,235.8546036202497,131.43537650028313,110.29403733489916,241.8731075900235,134.06684546716704,133.2005363448177,99.37697430403249,202.77060845853816,189.52664366301423,9
img0050.png,1920,1080,244.2242441114725,345.0023777519092,198.16767810639456,187.60361338822477,348.41235950443706,190.51138133182388,195.86055324196388,135.99907416159235,204.2079879052349,222.22457757054,9
img0024.png,1920,1080,140.21037681752202,224.35866402280175,139.92823171653555,117.18119165292114,228.56816445484503,124.19832672662784,124.22004186627623,91.33420947541296,204.137529280019,189.3768461776436,9
img0022.png,1920,1080,140.61836633743795,216.0924216675131,127.0073118282012,127.8128932954619,224.22724559265757,131.8251804848338,118.61089064518814,83.5997177403454,218.68855243664808,212.7568349846018,9
img0051.png,1920,1080,219.30062348237308,299.65931396172306,175.27663949623792,161.41854164369127,300.5741055513105,155.29864929006314,137.65425079161264,124.84208732238125,226.46547836429085,239.01354865302488,9
img0027.png,1920,1080,156.5148186901537,238.88109846836645,124.12617592413532,121.6814453524402,248.83144021467092,138.54766669189263,129.89485157628522,94.77556730231736,213.6362355024116,200.18623543194863,9
img0058.png,1920,1080,246.8601436041085,363.5133904209913,204.9004959463874,193.67745572594296,361.59293761843287,197.0621552469572,229.98625035743555,134.17774068232706,219.6315137809053,241.64851957354333,9
img0045.png,1920,1080,223.01059669261537,308.41181986071007,171.28954460068076,201.81935393707025,316.3234841395316,182.278623411052,178.44524813720778,124.9648955703777,208.86977108264145,224.7045452704268,9
img0053.png,1920,1080,215.75229484266825,317.663960806672,179.5872618838858,180.1983351846954,311.83184998442806,162.20520795531164,146.27588721822605,124.95689962113411,212.1781907482459,233.49571767329653,9
img0037.png,1920,1080,193.65882392206308,282.5723166830007,157.1519381168143,155.16244462375354,284.46644995966165,146.01686817043094,152.9897067286331,112.38214589604912,234.63169038334672,232.89518830422875,9
img0052.png,1920,1080,248.7694228071926,367.26361930104616,210.0004600399012,190.11369276099305,377.71148440856496,187.3225226038604,220.52514628909933,136.48428288826153,192.5214859931307,217.22433722647912,9
img0049.png,1920,1080,240.83009976149157,339.6281357149138,196.8166259679234,196.78501015946745,340.67738707049864,161.8968093343245,210.1512533323016,131.6300622460877,200.81697224736035,219.2063449929457,9
img0019.png,1920,1080,225.3834319367554,328.5200520874686,153.77539718270123,162.31486947918106,316.7941687437749,155.39661078037992,172.24991813068942,118.0577521885161,178.28166477094246,157.32766509120097,7
img0032.png,1920,1080,214.1870649020898,303.4774756615017,132.63428336076123,119.1039721796188,316.4524970870031,149.485235614771,159.26196798151122,113.50020248204017,202.75726666576136,194.59750566995493,7
img0015.png,1920,1080,236.153507541684,302.8261655539808,134.8074787630294,143.48414884709288,294.50376317549416,163.90261543520674,150.4610522457347,121.68367380014766,166.6317292474998,169.85266917072673,7
img0016.png,1920,1080,232.40101190329537,311.67599939556675,129.1147143149109,144.42932812377225,304.4959629378321,152.13842875145392,176.84334564001227,113.66614938277034,163.43873005595228,171.60401897265015,7
img0042.png,1920,1080,214.63550960436663,292.336283115092,130.94342139720806,113.28083573704173,305.45376332732286,147.34785629514366,144.86671251816549,111.44753767076308,228.19745779342944,223.7280262425348,7
img0041.png,1920,1080,211.4950494694964,297.6693929479893,131.0354955588048,106.58682586828218,304.15796050125675,144.00648906734816,151.52241289889528,111.7745215319285,211.55775814473856,210.64685834693864,7
img0017.png,1920,1080,240.18964422029467,332.8374759130228,152.09761026286156,153.8502625384833,321.9207443280431,166.95574372020997,163.9043505738475,121.29874581509392,168.4609820885419,153.29645658304628,7
img0031.png,1920,1080,208.87938897903507,291.7168295445732,130.10079940328296,121.85644772887728,308.4146828792629,141.05473283172736,159.80961589722455,116.44347190035572,195.74486659646,200.59986694059668,7
img0040.png,1920,1080,202.8896227414236,285.4537970554503,116.37345114789692,117.79220724256854,295.5759841103585,150.4332581347067,158.95986176825713,111.28737824632604,204.03291076817712,201.12408866146865,7
img0026.png,1920,1080,223.94363982764912,304.6191838341361,140.68322983406253,132.1376541830708,294.72995734594656,138.16035847558274,165.2269367131488,120.06857027082933,192.3842862862608,203.25223673427547,7
img0028.png,1920,1080,205.4383366974816,302.2645881931871,117.64105494973212,141.06419735400664,307.133874572932,154.46977748351443,165.19280039818534,112.31449155616816,201.38433932042264,201.6642719889909,7
img0029.png,1920,1080,208.99793730767257,284.69926796642653,126.73459992131868,132.4553105921912,293.2412492845835,140.8023346092871,155.72536386833403,114.7047257814377,218.2143387099367,214.79274170016316,7
img0024.png,1920,1080,233.67471551681385,339.04097559449576,135.30143131853026,138.7989697866701,323.3603511166701,152.76481143592943,184.58518046736904,120.06383698026542,173.50158322747947,163.93629236408404,7
img0027.png,1920,1080,208.00076096884425,288.45127615535904,130.85692722341153,149.35328994906996,289.23301967511,152.47569701044026,168.74143473640913,118.46453293122048,211.83197175071865,221.93970219516663,7
2-img0154.png,1920,1080,169.00504295992926,281.0921862274837,139.86014425443395,124.32705864958018,282.30186791171906,129.67672900913124,131.4328683062216,96.18670553852525,184.4762044406149,188.46375038009455,1
2-img0141.png,1920,1080,176.143820928033,296.3061406559183,139.43674736655672,131.26266722349555,297.9294516344549,138.91835110552586,130.4547516968974,101.26871945990293,209.51165576213072,198.94434709831208,1
2-img0159.png,1920,1080,159.48672132967775,277.07921752267816,129.0711555942788,118.01669378525284,278.0334821666966,124.16665263949058,128.07540273196997,88.74810186416963,164.22370813852393,179.77110555807664,1
1-img0035.png,1920,1080,172.50334417930964,291.8749276157396,129.85893934544373,135.33043932546096,291.8521922504488,140.49804370506493,142.93465356969537,95.07040884330368,195.63984409765536,198.3474102578908,1
2-img0137.png,1920,1080,181.2969949701779,298.7687585044372,146.2266180516629,133.95690861617885,304.43758216003874,144.24099405101902,135.56101210618755,102.9117509044612,210.36908873948403,227.7265667864613,1
1-img0012.png,1920,1080,180.0701056291476,272.491870734861,140.46950223081555,134.99807726475277,280.59197546145566,145.74496843228602,142.47192165121518,95.38120187409184,219.6870034411596,215.18629635116892,1
1-img0019.png,1920,1080,172.2857759618206,270.42308939035365,142.39092606151783,122.16004969326936,277.5039857952978,140.49328519198056,120.42523889505507,92.37441512425916,205.46407526425315,216.55335654937065,1
2-img0049.png,1920,1080,208.44423548684023,310.72850302596464,157.10521806396588,158.98925218140084,333.0949431227964,160.07873294628396,162.29603952671678,108.28253439203564,208.026696651274,213.32282385928,1
2-img0134.png,1920,1080,194.82564602233268,315.2524718676373,157.87223161429597,142.11579812788992,312.1749503034685,147.57457255826407,135.6681754800096,111.77870323497932,221.04984898235523,216.7618366997156,1
2-img0057.png,1920,1080,209.7783497643563,312.6743509675899,156.57582828186204,163.74741374078454,332.4746096772894,157.4108417459941,157.32734505966894,108.48127991086128,241.32721980544568,240.3398471281643,1
1-img0053.png,1920,1080,149.19323026514124,270.52088200172886,125.22073950511864,125.18293760484198,275.1583638917899,133.03943673042411,134.49947812328153,82.49945636213275,207.0898499670981,204.6174608600348,1
2-img0124.png,1920,1080,207.0369932567648,347.9470595199928,172.57810727248054,178.3609539014572,343.98986885483686,160.84986647137617,166.39828864418203,110.83215998591714,239.53882630503017,232.1945953599067,1
1-img0031.png,1920,1080,159.81084903802474,273.87632022289137,136.89603444158567,109.57420060605072,273.80836837550913,140.17395052053487,117.65005469634252,84.39026703949851,203.91460773107124,201.25401955750868,1
